TimeMicros;AckRecieved;CurrentWidow_Bytes;Difference_Micros;MinDelay_Micros;OurDelay_Micros;Their_Difference_Micros;Their_MinDelay_Micros;Their_Delay_Micros;OffTarget_Micros;DelayFactor;WindowFactor;Gain_Bytes;PacketRtt_Millis;RttVar_Millis;Rtt_Millis;AdvertisedWindow_Bytes;MaxWindow_Bytes;BytesSend;SACK
110769;94;2944;44;-112;156;423;233;190;99844;0.99844;0.07156052503646086;214;0;10;7;2942528;20784;132092
113232;96;2944;-5;-112;107;453;233;220;99893;0.99893;0.07082371054657428;212;0;10;7;2942528;20996;134996
115855;98;2944;68;-112;180;405;233;172;99820;0.9982;0.07010859211278339;209;0;10;7;2942528;21205;137900
118319;100;2944;69;-112;181;417;233;184;99819;0.99819;0.0694175901909927;207;0;10;7;2942528;21412;140804
121258;102;2944;54;-112;166;431;233;198;99834;0.99834;0.06874649729123856;205;0;10;7;2942528;21617;143708
123710;104;2944;59;-112;171;405;233;172;99829;0.99829;0.06809455521117638;203;0;10;7;2942528;21820;146612
126153;106;2944;45;-112;157;398;233;165;99843;0.99843;0.06746104491292393;202;0;10;7;2942528;22022;149516
128710;108;2944;74;-112;186;414;233;181;99814;0.99814;0.06684224866043048;200;0;10;7;2942528;22222;152420
131224;110;2944;52;-112;164;431;233;198;99836;0.99836;0.06624066240662406;198;0;10;7;2942528;22420;155324
133677;112;2944;31;-112;143;350;233;117;99857;0.99857;0.06565566458519179;196;0;10;7;2942528;22616;158228
135792;114;2944;-16;-112;96;351;233;118;99904;0.99904;0.0650866643084542;195;0;10;7;2942528;22811;161132
137868;116;2944;-36;-112;76;338;233;105;99924;0.99924;0.06453027048353864;193;0;10;7;2942528;23004;164036
139839;118;2944;-71;-112;41;309;233;76;99959;0.99959;0.06398887150060859;191;0;10;7;2942528;23195;166940
141665;120;2944;-51;-112;61;311;233;78;99939;0.99939;0.0634619530071136;190;0;10;7;2942528;23385;169844
143496;122;2944;-54;-112;58;292;233;59;99942;0.99942;0.06294633311952107;188;0;10;7;2942528;23573;172748
145194;124;2944;-107;-112;5;272;233;39;99995;0.99995;0.06244432189369194;187;0;10;7;2942528;23760;175652
146848;126;2944;-108;-112;4;299;233;66;99996;0.99996;0.061952861952861954;185;0;10;7;2942528;23945;178556
148471;128;2944;-130;-130;0;285;233;52;100000;1.0;0.06147421173522656;184;0;10;7;2942528;24129;181460
150048;130;2944;-129;-130;1;288;233;55;99999;0.99999;0.06100542915164325;183;0;10;7;2942528;24312;184364
151625;132;2944;-130;-130;0;286;233;53;100000;1.0;0.06054623231326094;181;0;10;7;2942528;24493;187268
153465;134;2944;-135;-135;0;286;233;53;100000;1.0;0.06009880373984404;180;0;10;7;2942528;24673;190172
154951;136;2944;-145;-145;0;281;233;48;100000;1.0;0.05966035747578324;178;0;10;7;2942528;24851;193076
156455;138;2944;-135;-145;10;278;233;45;99990;0.9999;0.05923302885195767;177;0;10;7;2942528;25028;195980
157988;140;2944;-140;-145;5;277;233;44;99995;0.99995;0.05881412817644238;176;0;10;7;2942528;25204;198884
159505;142;2944;-140;-145;5;272;233;39;99995;0.99995;0.058403428027297255;175;0;10;7;2942528;25379;201788
160963;144;2944;-148;-148;0;275;233;42;100000;1.0;0.0580007092478033;174;0;10;7;2942528;25553;204692
162443;146;2944;-148;-148;0;244;233;11;100000;1.0;0.0576057605760576;172;0;10;7;2942528;25725;207596
163979;148;2944;-152;-152;0;243;233;10;100000;1.0;0.05722060252672498;171;0;10;7;2942528;25896;210500
165397;150;2944;-144;-152;8;243;233;10;99992;0.99992;0.05684275563793636;170;0;10;7;2942528;26066;213404
166859;152;2944;-148;-152;4;243;233;10;99996;0.99996;0.05647203253280135;169;0;10;7;2942528;26235;216308
168288;154;2944;-151;-152;1;249;233;16;99999;0.99999;0.05610825233466743;168;0;10;7;2942528;26403;219212
169725;156;2944;-144;-152;8;256;233;23;99992;0.99992;0.05575124038934969;167;0;10;7;2942528;26570;222116
171286;158;2944;-148;-152;4;244;233;11;99996;0.99996;0.055400828001505455;166;0;10;7;2942528;26736;225020
172851;160;2944;-147;-152;5;291;233;58;99995;0.99995;0.05505685218432076;165;0;10;7;2942528;26901;227924
174419;162;2944;-148;-152;4;251;233;18;99996;0.99996;0.05471915542173154;164;0;10;7;2942528;27065;230828
175991;164;2944;-144;-152;8;240;233;7;99992;0.99992;0.054387585442453354;163;0;10;7;2942528;27228;233732
177406;166;2944;-148;-152;4;242;233;9;99996;0.99996;0.054061995005141764;162;0;10;7;2942528;27390;236636
178887;168;2944;-143;-152;9;242;233;9;99991;0.99991;0.053742241694048926;161;0;10;7;2942528;27551;239540
180462;170;2944;-149;-152;3;244;233;11;99997;0.99997;0.0534281877245835;160;0;10;7;2942528;27711;242444
181904;172;2944;-147;-152;5;242;233;9;99995;0.99995;0.05311969975821876;159;0;10;7;2942528;27870;245348
183459;174;2944;-148;-152;4;243;233;10;99996;0.99996;0.05281664872622892;158;0;10;7;2942528;28028;248252
184991;176;2944;-145;-152;7;247;233;14;99993;0.99993;0.052518909661766804;157;0;10;7;2942528;28185;251156
186432;178;2944;-152;-152;0;242;233;9;100000;1.0;0.05222636153982615;156;0;10;7;2942528;28341;254060
187985;180;2944;-142;-152;10;242;233;9;99990;0.9999;0.05193888712466039;155;0;10;7;2942528;28496;256964
189445;182;2944;-141;-152;11;246;233;13;99989;0.99989;0.05165637282425604;154;0;10;7;2942528;28650;259868
190898;184;2944;-142;-152;10;252;233;19;99990;0.9999;0.051378708551483424;154;0;10;7;2942528;28804;262772
192365;186;2944;-143;-152;9;246;233;13;99991;0.99991;0.05110401333148174;153;0;10;7;2942528;28957;265676
193991;188;2944;-136;-152;16;253;233;20;99984;0.99984;0.050833995234312944;152;0;10;7;2942528;29109;268580
195508;190;2944;-140;-152;12;253;233;20;99988;0.99988;0.05056855268130132;151;0;10;7;2942528;29260;271484
197124;192;2944;-136;-152;16;265;233;32;99984;0.99984;0.05030758714969241;150;0;10;7;2942528;29410;274388
199034;194;2944;-14;-152;138;397;233;164;99862;0.99862;0.05005100306018361;149;0;10;7;2942528;29559;277292
201353;196;2944;-19;-152;133;366;233;133;99867;0.99867;0.04979870766940695;149;0;10;7;2942528;29708;280196
203698;198;2944;14;-152;166;366;233;133;99834;0.99834;0.04954894304564427;148;0;10;7;2942528;29856;283100
205881;200;2944;-6;-152;146;367;233;134;99854;0.99854;0.04930332261521972;147;0;10;7;2942528;30003;286004
208223;202;2944;-5;-152;147;381;233;148;99853;0.99853;0.049061760490617605;146;0;10;7;2942528;30149;288908
210460;204;2944;9;-152;161;366;233;133;99839;0.99839;0.048824173272745366;146;0;10;7;2942528;30295;291812
212783;206;2944;38;-152;190;370;233;137;99810;0.9981;0.04858887605215382;145;0;10;7;2942528;30440;294716
215131;208;2944;11;-152;163;378;233;145;99837;0.99837;0.04835742444152431;144;0;10;7;2942528;30584;297620
217491;210;2944;3;-152;155;385;233;152;99845;0.99845;0.04812974104106722;144;0;10;7;2942528;30728;300524
219794;212;2944;24;-152;176;383;233;150;99824;0.99824;0.04790419161676647;143;0;10;7;2942528;30871;303428
222133;214;2944;8;-152;160;406;233;173;99840;0.9984;0.04768229082310259;142;0;10;7;2942528;31013;306332
224456;216;2944;11;-152;163;405;233;172;99837;0.99837;0.047463966723632026;142;0;10;7;2942528;31155;309236
226769;218;2944;-3;-152;149;367;233;134;99851;0.99851;0.04724763280372332;141;0;10;7;2942528;31296;312140
229110;220;2944;-7;-152;145;367;233;134;99855;0.99855;0.04703476482617587;140;0;10;7;2942528;31436;315044
231565;222;2944;16;-152;168;367;233;134;99832;0.99832;0.04682529583916529;140;0;10;7;2942528;31576;317948
233840;224;2944;-7;-152;145;367;233;134;99855;0.99855;0.04661768431720294;139;0;10;7;2942528;31715;320852
236139;226;2944;12;-152;164;367;233;134;99836;0.99836;0.04641336906826423;139;0;10;7;2942528;31854;323756
238398;228;2944;-7;-152;145;376;233;143;99855;0.99855;0.04621083694355497;138;0;10;7;2942528;31992;326660
240763;230;2944;9;-152;161;383;233;150;99839;0.99839;0.04601150287571893;137;0;10;7;2942528;32129;329564
243101;232;2944;-4;-152;148;367;233;134;99852;0.99852;0.04581530704348097;137;0;10;7;2942528;32266;332468
245443;234;2944;5;-152;157;367;233;134;99843;0.99843;0.04562077728878696;136;0;10;7;2942528;32402;335372
247724;236;2944;-2;-152;150;367;233;134;99850;0.9985;0.04542929448799457;136;0;10;7;2942528;32538;338276
250005;238;2944;-4;-152;148;408;233;175;99852;0.99852;0.04523941237937181;135;0;10;7;2942528;32673;341180
252325;240;2944;11;-152;163;366;233;133;99837;0.99837;0.045052489823401584;134;0;10;7;2942528;32807;344084
254654;242;2944;-17;-152;135;408;233;175;99865;0.99865;0.04486847319169689;134;0;10;7;2942528;32941;346988
257058;244;2944;48;-152;200;428;233;195;99800;0.998;0.04468595367475183;133;0;10;7;2942528;33074;349892
259551;246;2944;39;-152;191;472;233;239;99809;0.99809;0.04450625869262865;133;0;10;7;2942528;33207;352796
261997;248;2944;26;-152;178;372;233;139;99822;0.99822;0.044328003131869784;132;0;10;7;2942528;33339;355700
264502;250;2944;0;-152;152;383;233;150;99848;0.99848;0.044152494076007076;132;0;10;7;2942528;33471;358604
266991;252;2944;-13;-152;139;369;233;136;99861;0.99861;0.0439783693346479;131;0;10;7;2942528;33602;361508
269395;254;2944;-20;-152;132;369;233;136;99868;0.99868;0.04380691625498482;131;0;10;7;2942528;33733;364412
271725;256;2944;-20;-152;132;393;233;160;99868;0.99868;0.04363679482998844;130;0;10;7;2942528;33863;367316
274025;258;2944;-7;-152;145;368;233;135;99855;0.99855;0.043469273248087886;130;0;10;7;2942528;33993;370220
276431;260;2944;-36;-152;116;387;233;154;99884;0.99884;0.0433030329773777;129;0;10;7;2942528;34122;373124
278673;262;2944;-17;-152;135;365;233;132;99865;0.99865;0.04313932360354024;129;0;10;7;2942528;34251;376028
280984;264;2944;63;-152;215;401;233;168;99785;0.99785;0.04297684739131704;128;0;10;7;2942528;34379;378932
283373;266;2944;-19;-152;133;415;233;182;99867;0.99867;0.04281683585910003;128;0;10;7;2942528;34507;381836
285634;268;2944;36;-152;188;448;233;215;99812;0.99812;0.042658011417973166;127;0;10;7;2942528;34634;384740
288005;270;2944;-18;-152;134;382;233;149;99866;0.99866;0.04250158803487902;127;0;10;7;2942528;34761;387644
291034;272;2944;6;-152;158;408;233;175;99842;0.99842;0.0423463076436236;126;0;10;7;2942528;34887;390548
293384;274;2944;28;-152;180;407;233;174;99820;0.9982;0.042193367156820594;126;0;10;7;2942528;35013;393452
295630;276;2944;5;-152;157;384;233;151;99843;0.99843;0.04204152743266787;125;0;10;7;2942528;35138;396356
