TimeMicros;AckRecieved;CurrentWidow_Bytes;Difference_Micros;MinDelay_Micros;OurDelay_Micros;Their_Difference_Micros;Their_MinDelay_Micros;Their_Delay_Micros;OffTarget_Micros;DelayFactor;WindowFactor;Gain_Bytes;PacketRtt_Millis;RttVar_Millis;Rtt_Millis;AdvertisedWindow_Bytes;MaxWindow_Bytes;BytesSend;SACK
0;2;2944;1;1;0;703;703;0;100000;1.0;0.9813333333333333;2944;0;0;0;2942528;4444;-40
3211;4;2944;-3;392;-395;308;308;0;100395;1.00395;0.33123312331233123;997;0;250;875;2942528;5441;1412
4912;6;2944;-128;-87;-41;267;267;0;100041;1.00041;0.2705385039514795;811;0;406;766;2942528;6252;4316
6214;8;2944;-138;-95;-43;224;224;0;100043;1.00043;0.23544465770953296;706;0;496;671;2942528;6958;7220
7518;10;2944;-139;-139;0;265;224;41;100000;1.0;0.21155504455303248;634;0;539;588;2942528;7592;10124
8816;12;2944;-171;-171;0;261;224;37;100000;1.0;0.19388830347734456;581;0;551;515;2942528;8173;13028
10378;14;2944;-81;-171;90;274;224;50;99910;0.9991;0.1801052245197602;539;0;542;451;2942528;8712;15932
12122;16;2944;20;-171;191;331;224;107;99809;0.99809;0.1689623507805326;505;0;520;395;2942528;9217;18836
13936;18;2944;-96;-171;75;336;224;112;99925;0.99925;0.1597048931322556;478;0;489;346;2942528;9695;21740
15914;20;2944;1;-171;172;354;224;130;99828;0.99828;0.1518308406395049;454;0;454;303;2942528;10149;24644
17785;22;2944;-24;-171;147;297;224;73;99853;0.99853;0.14503892009064934;434;0;417;266;2942528;10583;27548
19558;24;2944;-65;-171;106;321;224;97;99894;0.99894;0.13909099499196825;416;0;380;233;2942528;10999;30452
21094;26;2944;-96;-171;75;282;224;58;99925;0.99925;0.13383034821347395;401;0;344;204;2942528;11400;33356
22979;28;2944;13;-171;184;355;224;131;99816;0.99816;0.12912280701754386;386;0;309;179;2942528;11786;36260
24776;30;2944;-82;-171;89;341;224;117;99911;0.99911;0.12489394196504328;374;0;277;157;2942528;12160;39164
26613;32;2944;-32;-171;139;357;224;133;99861;0.99861;0.12105263157894737;362;0;247;138;2942528;12522;42068
28534;34;2944;-16;-171;155;343;224;119;99845;0.99845;0.1175531065325028;352;0;220;121;2942528;12874;44972
30398;36;2944;-18;-171;153;370;224;146;99847;0.99847;0.1143389777846823;342;0;196;106;2942528;13216;47876
32355;38;2944;-20;-171;151;334;224;110;99849;0.99849;0.11138014527845036;333;0;174;93;2942528;13549;50780
34288;40;2944;-14;-171;157;358;224;134;99843;0.99843;0.10864270425861687;325;0;154;82;2942528;13874;53684
36198;42;2944;-78;-171;93;352;224;128;99907;0.99907;0.10609773677382153;317;0;136;72;2942528;14191;56588
